=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-11-7_14-0-48
====================================================================================
14:0:48 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2335.229980, 12.548174, 7615.827148>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2334.280029, 12.545559, 7615.352539>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2333.595947, 12.533955, 7614.979980>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2333.520020, 12.529872, 7614.875000>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2333.444092, 12.525782, 7614.770508>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2333.375732, 12.522096, 7614.675293>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2333.378906, 12.521734, 7614.667480>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2333.382568, 12.521391, 7614.660156>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2333.385742, 12.521037, 7614.652832>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2332.738525, 12.510324, 7614.307129>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2331.892334, 12.496515, 7613.858398>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2331.046631, 12.482698, 7613.409180>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2330.445068, 12.471712, 7613.063965>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2330.165283, 12.464507, 7612.855469>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2329.885986, 12.457367, 7612.646973>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2329.615723, 12.450752, 7612.447754>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2329.428467, 12.447102, 7612.329590>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2329.241211, 12.443377, 7612.211914>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2329.072754, 12.440066, 7612.105957>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2328.510986, 12.429500, 7611.763672>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2327.746338, 12.408494, 7611.299316>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2326.977783, 12.385474, 7610.832520>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2326.374756, 12.366493, 7610.448730>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2326.102783, 12.355581, 7610.230469>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2325.831055, 12.344696, 7610.011230>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2325.590332, 12.336757, 7609.817383>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2325.009033, 12.320196, 7609.409180>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2324.392334, 12.302780, 7608.979980>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2323.836914, 12.287159, 7608.594727>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2323.316895, 12.272059, 7608.222656>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2322.868652, 12.258212, 7607.882813>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2322.501953, 12.246900, 7607.604980>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2322.137451, 12.230364, 7607.329590>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2322.137695, 12.230252, 7607.328125>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2322.137695, 12.230277, 7607.327637>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2322.137939, 12.230231, 7607.326660>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2321.715820, 12.210843, 7607.026855>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2321.081787, 12.181672, 7606.576660>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2320.447998, 12.152556, 7606.125977>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2319.731201, 12.120021, 7605.613281>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2319.407471, 12.104696, 7605.362305>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2319.047852, 12.087696, 7605.083984>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2318.687988, 12.070686, 7604.805176>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2318.388428, 12.057010, 7604.582520>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2318.066895, 12.042547, 7604.348145>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2317.777588, 12.029586, 7604.137695>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2317.400635, 12.012599, 7603.861816>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2316.800049, 11.985464, 7603.420410>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2316.185303, 11.950892, 7602.968750>)
14:6:33 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2315.567139, 11.914355, 7602.513672>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2315.183350, 11.891451, 7602.228516>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2314.791016, 11.867996, 7601.935547>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2314.437744, 11.846870, 7601.671875>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2313.951904, 11.817976, 7601.312012>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2313.346436, 11.782138, 7600.866211>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2312.673096, 11.742346, 7600.371094>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2312.003418, 11.704204, 7599.878906>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2311.937012, 11.700841, 7599.829590>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2311.937012, 11.700833, 7599.829102>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2311.937012, 11.700824, 7599.829102>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2311.810791, 11.694422, 7599.734863>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2311.335693, 11.670280, 7599.380859>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2310.906982, 11.648233, 7599.062012>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2310.415527, 11.615650, 7598.696289>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2309.883789, 11.580895, 7598.303711>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2309.333740, 11.546244, 7597.899414>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2308.723145, 11.507807, 7597.449219>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2308.256836, 11.478395, 7597.105469>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2308.082275, 11.467336, 7596.975098>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2307.907959, 11.456238, 7596.845215>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2307.733643, 11.445167, 7596.715332>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2307.372803, 11.422353, 7596.447754>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2306.838623, 11.388586, 7596.051758>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2306.363770, 11.358562, 7595.700195>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2305.829102, 11.324774, 7595.304688>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2305.399658, 11.297626, 7594.986816>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2305.008789, 11.270317, 7594.697754>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2304.610596, 11.238907, 7594.403320>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2304.164063, 11.203719, 7594.072266>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2303.732178, 11.169594, 7593.752441>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2303.300537, 11.135537, 7593.432129>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2302.869141, 11.101501, 7593.112305>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2302.415771, 11.065742, 7592.776367>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2301.985352, 11.031816, 7592.457520>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2301.446289, 10.989265, 7592.059082>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2300.961914, 10.951120, 7591.700684>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2300.487549, 10.913677, 7591.349121>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2300.017090, 10.876480, 7591.000000>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2299.552002, 10.842053, 7590.655273>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2299.080322, 10.804149, 7590.305664>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2298.563965, 10.762854, 7589.923340>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2298.003906, 10.724121, 7589.509277>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2297.612061, 10.697001, 7589.219238>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2297.219971, 10.669866, 7588.929199>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2296.721436, 10.635302, 7588.559570>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2296.223389, 10.600820, 7588.190430>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2295.780762, 10.570127, 7587.861816>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2295.355713, 10.540680, 7587.546875>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2295.355713, 10.540670, 7587.546875>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2295.355713, 10.540665, 7587.546875>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2295.355713, 10.540671, 7587.546875>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2295.215332, 10.530943, 7587.443359>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2294.581787, 10.487088, 7586.974121>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2293.947998, 10.443193, 7586.504883>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2293.371826, 10.397231, 7586.078125>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2292.822266, 10.348673, 7585.671387>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2292.480225, 10.318478, 7585.418457>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2292.137939, 10.288178, 7585.164551>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2291.752930, 10.254174, 7584.878906>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2291.469482, 10.229114, 7584.668945>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2291.242920, 10.209108, 7584.501465>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2291.041992, 10.191360, 7584.352539>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2290.815430, 10.171345, 7584.185059>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2290.494629, 10.142927, 7583.947266>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2289.835205, 10.085975, 7583.459473>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2289.256836, 10.039538, 7583.031250>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2288.678711, 9.993080, 7582.603027>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2288.171387, 9.952271, 7582.227539>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2287.905762, 9.930995, 7582.030762>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2287.642334, 9.910733, 7581.835449>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2287.345947, 9.888001, 7581.617188>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2286.962646, 9.858519, 7581.333008>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2286.342529, 9.810815, 7580.874512>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2285.860596, 9.773783, 7580.517578>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2285.239990, 9.726044, 7580.058105>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2284.903076, 9.703810, 7579.808594>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2284.902832, 9.703784, 7579.808594>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2284.903076, 9.703805, 7579.809082>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2284.903076, 9.703835, 7579.809082>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2284.820068, 9.698639, 7579.748047>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2284.422363, 9.673621, 7579.453613>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2284.024414, 9.648634, 7579.159180>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2283.576904, 9.620555, 7578.828125>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2283.165039, 9.594683, 7578.523926>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2282.683838, 9.564454, 7578.167969>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2282.139893, 9.529167, 7577.765625>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2281.635742, 9.486945, 7577.392090>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2281.194580, 9.450064, 7577.066406>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2280.941895, 9.428344, 7576.870117>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2280.718506, 9.409219, 7576.696289>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2280.494385, 9.389929, 7576.521973>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2280.270264, 9.370756, 7576.348633>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2279.709473, 9.326564, 7575.924805>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2279.140381, 9.284770, 7575.495117>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2278.571045, 9.242872, 7575.065430>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2278.001465, 9.201012, 7574.635742>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2277.629639, 9.173550, 7574.353027>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2277.309814, 9.149881, 7574.108398>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2276.989990, 9.126190, 7573.864258>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2276.670166, 9.102514, 7573.619629>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2276.549805, 9.093597, 7573.527832>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2276.549805, 9.093591, 7573.527832>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2276.549805, 9.093657, 7573.527832>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2276.549805, 9.093636, 7573.527832>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2276.345215, 9.081107, 7573.373535>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2275.734131, 9.045813, 7572.911621>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2275.123291, 9.010553, 7572.450195>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2274.588867, 8.979708, 7572.046875>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2273.959961, 8.943390, 7571.571289>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2273.734863, 8.930272, 7571.399414>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2273.349609, 8.907875, 7571.104980>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2273.156494, 8.896616, 7570.957031>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2272.996094, 8.887300, 7570.834473>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2272.784912, 8.875106, 7570.674805>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2272.614258, 8.865214, 7570.545898>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2272.394287, 8.852562, 7570.379883>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2272.223389, 8.842657, 7570.250977>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2271.900879, 8.824063, 7570.007324>)
14:6:34 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2271.500488, 8.807401, 7569.704590>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2271.043457, 8.788605, 7569.358887>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2270.515137, 8.760081, 7568.959473>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2270.058594, 8.730830, 7568.613770>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2269.718994, 8.713239, 7568.354980>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2269.414795, 8.698298, 7568.123535>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2269.178467, 8.686694, 7567.943848>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2268.950684, 8.675508, 7567.770996>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2268.579590, 8.657309, 7567.490723>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2268.208984, 8.639175, 7567.210449>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2267.930664, 8.625557, 7567.000000>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2267.605957, 8.609641, 7566.754395>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2267.321289, 8.595681, 7566.538574>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2266.935547, 8.576784, 7566.246094>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2266.597900, 8.560205, 7565.990234>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2266.067627, 8.534180, 7565.587891>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2265.697754, 8.516072, 7565.308105>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2265.341553, 8.498557, 7565.037598>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2265.034180, 8.485436, 7564.805176>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2264.650391, 8.474729, 7564.514648>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2264.329834, 8.465797, 7564.271973>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2263.687256, 8.447843, 7563.785645>)
14:6:35 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<2260.285400, 8.352820, 7561.210449>)
14:6:51 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<875.465942, 15.520000, 9131.230469>)
14:6:52 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<875.255493, 15.520001, 9126.134766>)
14:6:52 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<873.971252, 15.520000, 9121.712891>)
14:6:52 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<872.682617, 15.520000, 9117.330078>)
14:6:52 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<871.509583, 15.520000, 9112.762695>)
14:6:52 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<870.512878, 15.520039, 9107.832031>)
14:6:52 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<869.561768, 15.519999, 9102.926758>)
14:6:53 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<869.015076, 15.520000, 9097.958984>)
14:6:53 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<868.802734, 15.520000, 9093.015625>)
14:6:53 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<868.596924, 15.520000, 9088.072266>)
14:6:53 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<868.393433, 15.520000, 9083.130859>)
14:6:53 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<868.185730, 15.520000, 9078.190430>)
14:6:53 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<867.782349, 15.520000, 9073.159180>)
14:6:53 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<867.371582, 15.520000, 9068.127930>)
14:6:54 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<866.944214, 15.520000, 9063.097656>)
14:6:54 | "[FOG]Fod" (steamid=76561197962686368) teleported to crosshair (pos=<866.516052, 15.520002, 9058.067383>)
14:7:0 | "76561197962686368" (steamid=76561197962686368) teleported to (pos=<2704.590088, 16.126316, 7103.589844>)
14:7:0 | "[FOG]Fod": (steamid=76561197962686368) teleported to (pos=2704.59,0,7103.59)
14:7:12 | Player "[FOG]Fod" (steamId=76561197962686368) disconnected from server.
14:7:14 | Player "[FOG]Fod" (steamId=76561197962686368) disconnected from server.
